converged,fail_reason,Airspeed,Thrust_cruise,Power_out_max,Mass,TOGW_Max,TOGW_Design,Weight,CL,CD,L_over_D,Lift_total,Drag_total,Wing_span,Wing_chord,Wing_AR,Struct_defined_AoA,Hstab_AoA,Hstab_span,Hstab_chord,cg_le_dist,Boom_length,Wing_mass,Fuselage_mass,Solar_cells_num,Solar_cell_mass,Battery_capacity_Wh,Battery_mass,Battery_packs,Wire_mass,Avionics_mass,Motor_num,Motor_RPM,Motor_kV,Propeller_diameter,Propeller_mass,Motors_mass,ESCs_mass,airfoil,min_radius_m,max_curv_1_per_m
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e584,0.31914098956141285,
True,,9.561126005248735,3.246674608155624,446.59942996269865,6.265679006578686,7,6.265678996588674,61.4663109565349,1.051639380982985,0.05554800398949218,18.93208226135218,61.466310946636604,3.2466746181487656,4.331286591385945,0.35999999000220395,14.51899367570059,7.000000069685762,4.192409363927967e-08,0.2999999950472406,0.14999999802453523,0.04499981101215228,0.9999999801109781,1.2594479213645229,0.2,66.6351784824935,0.9995276772374024,624.3809420974943,2.7385129039363783,5.625053532409859,0.03994044604365188,0.261,2.0,3329.9999669186104,149.99999850984733,0.6941318520730806,0.14431617852145331,0.11838392589334848,0.021258132866224456,e585,0.4015037110789366,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e587,0.386476076425158,
True,,8.52598189926368,3.0394403626158883,400.0005035135981,5.391008644512569,7,5.3910089150622955,52.885797456761125,0.9099810144332364,0.05229821294320169,17.399849119539102,52.885800198955074,3.0394401604073185,3.769644450053205,0.5357141716324183,8.791868165761676,3.2387060412952398,-4.999742872614569,0.30000189029609214,0.15000101204640143,0.06696385020290235,1.0000030972159448,0.9307254900202704,0.2,57.99451995939663,0.8699177993909494,543.1195612777791,2.3821033389376276,4.892969020520533,0.028052525609645336,0.261,2.0,3330.0065521455217,150.00029514169017,0.6941304793983784,0.1442356697536994,0.10814975891565023,0.019040023967247268,e59,0.7445539687444147,
True,,9.691201633873499,2.98573828153904,426.51939480043274,5.914217113715368,7,5.914217103725985,58.018469787551915,1.0271236040753933,0.05285768974218842,19.43186713390528,58.01846977766027,2.985738291531851,4.076548290705791,0.35999998999982646,13.657516839252375,2.4321353437562068,3.830342018733078e-08,0.2999999950488488,0.14999999802564618,0.04499981112494411,0.9999999801179733,1.155056933374759,0.2,62.716127702784405,0.940741915541766,587.582057575658,2.5771142876125355,5.293532050231153,0.034278174610019516,0.261,2.0,3329.999967076529,149.99999851696077,0.6941318520401627,0.14428153518165662,0.11399863645487623,0.020302323192500596,e591,0.40072646156872527,
True,,9.689947849840454,3.553021366876006,457.61852066247275,6.295929772844523,7,6.295929762852122,61.76307097357932,0.9425618277827891,0.05422240621915977,17.38325340954216,61.76307096365696,3.5530213768703076,4.727950467834643,0.35999999003260075,15.847481453611458,7.000000069625112,4.76135164147495e-08,0.2999999950378391,0.14999999801939146,0.04499981112904086,0.9999999800844405,0.9154398826338095,0.2,72.73769965858776,1.0910654948788163,681.7033638949912,2.9899270346271547,6.141471746801723,0.04807108862732251,0.261,2.0,3329.999966845919,149.99999850657292,0.694131852088233,0.14433528502890622,0.12077528810241064,0.021782641583533702,e593,0.33095542885671875,
True,,10.73464860381194,2.7813832282675337,453.3040596422991,5.6866575366756615,7,5.686657541967056,55.78611048669683,0.7904908721858174,0.03941228433491629,20.056966641882834,55.78611063316681,2.781383228542375,4.14960411888436,0.3599999973566704,13.907125044106053,5.146968774185239,-4.532793904265654e-06,0.30000005330423885,0.1500000310446572,0.044999812044664717,1.0000001499046987,0.8449604250014972,0.2,63.84006293448934,0.9576009440173401,598.1421641407151,2.6234305444768204,5.388668145411847,0.037348092713891334,0.261,2.0,3330.002210966423,150.00009959308213,0.6941313843061045,0.1443276402675481,0.11984020905918549,0.021577273238973436,e598,0.39209272380893484,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e603,0.29581535334222403,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e604,0.3417669717582586,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e61,0.6245299381620355,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e62,0.6941472145101906,
True,,10.372480788860557,2.910122355614564,463.50310583930525,6.022405573400238,7,6.02240556340971,59.07979857704926,0.8859812608182167,0.0436412097730237,20.301482599271928,59.07979856714589,2.910122365608149,4.198699052153395,0.3599999900018576,14.07451627627787,6.769386750025335,4.6481614383802204e-08,0.29999999503976954,0.14999999802175562,0.04499981112519801,0.9999999801052404,1.1295995323364483,0.2,64.59537018656857,0.9689305527985286,605.2276636861691,2.6545072968691628,5.452501474650172,0.038922238119710656,0.261,2.0,3329.999967404521,149.9999985317352,0.6941318519717934,0.14434551641961077,0.12204811673122586,0.022062747837950928,e625,0.6274749778523661,
True,,8.870965704952692,3.09634623346816,399.9999960219937,5.773561529666969,7,5.773561519679244,56.63863850805338,0.6691932304620188,0.03658375272132105,18.292088172573184,56.63863849817365,3.0963462434593207,3.9381069141731855,0.7023386572218123,7.125143963347091,0.6134827372797058,-5.000000033970252,0.2999999950717077,0.1499999980408143,0.08779160469074845,0.999999980136378,1.1571562366051422,0.2,60.58626037146976,0.9087939055720464,567.5831512210679,2.4893997860573154,5.113361722712323,0.030421374349284963,0.261,2.0,3329.999966974561,149.99999851236763,0.6941318520614178,0.14423612525700882,0.1081496463327287,0.0190399998106469,e63,0.8492070734237739,
True,,10.914330150905885,2.851118500455455,482.8147145318267,5.9661722704388165,7,5.9661722604478875,58.52814987499378,0.7758312434818484,0.03779355445841417,20.528136466643485,58.52814986508666,2.851118510449793,4.290504748208225,0.35999999000283156,14.380944451048824,6.198891982874534,4.7610734006999e-08,0.29999999503330554,0.1499999980191545,0.044999811125319755,0.9999999801007879,0.9775413072704728,0.2,66.00776551055013,0.9901164826582519,618.4896938624616,2.71267409588799,5.571979223986141,0.04199633370953704,0.261,2.0,3329.9999676493917,149.99999854276538,0.6941318519207506,0.14437923006251985,0.12620506427994405,0.022981980411714953,e635,0.597675214146298,
True,,11.042139815004166,2.7982684715854993,486.88081990182496,5.95306190689355,7,5.953061896972449,58.39953720929973,0.7614855882041263,0.036487294639253195,20.869883495964007,58.39953720010783,2.7982684815371215,4.261636423981611,0.3599999900240973,14.28318728587167,5.611476238569415,2.957927205854383e-08,0.29999999528085386,0.14999999816339227,0.04499981112797788,0.9999999808767848,0.988961991125203,0.2,65.56363744294727,0.983454561644209,614.319444754535,2.6943835296251533,5.534409412203018,0.04177334225187038,0.261,2.0,3329.999978606729,149.99999903633915,0.6941318496367155,0.14438635461748112,0.12707648162211158,0.023175527027326868,e636,0.5603083490244729,
True,,11.134491135057822,2.7628753087738445,490.26977381035806,5.9493200936107185,7,5.949320083620014,58.362830020312344,0.7516837851385507,0.03558443922454106,21.12394635181286,58.3628300104076,2.7628753187682134,4.243555278720842,0.35999999000279126,14.221459271416997,4.9691092552427945,4.763266083592927e-08,0.2999999950323911,0.14999999801899472,0.044999811125314704,0.9999999801032967,1.0001240807952325,0.2,65.28546597998157,0.9792819896997235,611.7075010236789,2.6829276360687673,5.510878387600711,0.04169370090075705,0.261,2.0,3329.999968720789,149.99999859102655,0.69413185169742,0.14439230114865065,0.12780177900623974,0.023336841233373044,e637,0.5292944962840985,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e638,0.4887417921644116,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e639,0.46591304690932756,
True,,10.492491864604679,2.133853002179614,399.9999960684009,4.584447197147078,7,4.5844471871839625,44.973426906274675,0.836227239367195,0.0396764520006877,21.076159716919772,44.973426896636454,2.1338530121562966,3.309706206460063,0.35999999001094657,11.093239428751586,4.637419733552568,1.0517197842840292e-08,0.2999999951447605,0.14999999808092707,0.04499981112633411,0.9999999804098383,0.5704308106368801,0.2,50.91855717630783,0.7637783576446174,476.80593581959783,2.0912541044719206,4.295548971347729,0.022055484498050008,0.261,2.0,3703.95029485267,166.8446078762464,0.6240523928338659,0.12165236986911744,0.10814964634302383,0.01903999981285588,e64,0.7436097641347746,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e642,0.37889075291651697,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e654,0.31184757298840554,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e655,0.3288483884505761,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e656,0.31887680646842886,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e657,0.34904903843083757,
True,,9.714291454115628,2.4718444696979938,399.9999960234695,4.932064699556639,7,4.932064689329037,48.38355460231786,0.9923214035598393,0.05069623768136666,19.573866798493526,48.383554591920145,2.471844479683693,3.5002496300999377,0.3599999900029109,11.732954200832507,5.486447324241581,-3.858533185431879e-09,0.2999999950584011,0.14999999803074168,0.044999811125226157,0.9999999801420745,0.7205295781078377,0.2,53.84999446264147,0.807749916939622,504.2585152185379,2.211660154467272,4.5428695064733144,0.024456178518994665,0.261,2.0,3336.0424994306504,150.27218465903832,0.6928745796359009,0.14381834747879924,0.10814964633305608,0.019039999810717148,e66,0.6177601971954574,
True,,9.998710739379215,3.2165624360402774,482.53623677651774,6.493457887474178,7,6.493457878220393,63.70082178534206,0.9712898250309022,0.04904511884646305,19.80400594137714,63.70082178295309,3.2165624455737483,4.4440873849528995,0.359999990161588,14.89678044157338,7.00000006533681,-4.4855649126713864e-07,0.29999999808816935,0.1499999996822688,0.044999811145164645,0.999999988291298,1.3623291972363734,0.2,68.3705752836622,1.025558629254933,640.705871028154,2.810113469421728,5.772124964217603,0.044834524240633,0.261,2.0,3329.999983025351,149.99999923537618,0.6941318487156626,0.14437874134229434,0.1261453349192782,0.022968724870562243,e662,0.38705656487579976,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e664,0.3990742295560862,
True,,9.701527298767862,2.960541513449656,424.45605788920153,5.8804363979847265,7,5.880436387995718,57.68708096623799,1.024884548838887,0.05259779509155429,19.48531391962197,57.68708095635002,2.9605415234423487,4.050994108213409,0.35999999000206007,13.580253237794645,7.000000069854463,3.4783385610320956e-08,0.2999999950497429,0.14999999802624847,0.044999811125223256,0.9999999801221275,1.1460614151305621,0.2,62.32298643367885,0.9348447965051827,583.8905629919899,2.5609235218946926,5.260275342270179,0.033737936973277864,0.261,2.0,3329.9999670875977,149.99999851745937,0.6941318520378554,0.14427798809640272,0.11354594897424349,0.020204108355525992,e668,0.41431116043765215,
True,,9.745367877418051,2.575785365362459,399.99999602297225,5.177676815803392,7,5.177676805815991,50.79300946505487,0.9992717988917293,0.050674486768901475,19.719426137434002,50.793009455178435,2.575785375354127,3.625494147852549,0.359999990002491,12.153693308469627,6.182467178558078,1.3557719437701107e-08,0.29999999505659275,0.1499999980299555,0.04499981112530374,0.9999999801399955,0.8498701487304098,0.2,55.776833197316506,0.8366524979597476,522.4238739550722,2.291332780504703,4.706521386982632,0.02609873613872123,0.261,2.0,3329.9999688467806,149.99999859670183,0.6941318516711573,0.1442361251272607,0.10814964633294577,0.01903999981069348,e67,0.5600295055535315,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e678,0.3784821114906956,
True,,9.739084336853841,2.71145163535537,399.99999615415913,5.461797285674819,7,5.461797275760084,53.58023127520642,1.0127602972614926,0.05125118928041147,19.760717975154893,53.58023126604189,2.711451645299943,3.7780723858175,0.359999990014609,12.666200353685289,7.000000051045471,-1.4977908369732608e-07,0.2999999953779584,0.14999999820080528,0.04493852716968681,0.9999999809473892,0.99317275791665,0.2,58.124190702192074,0.8718628605328811,544.4649525912081,2.3880041780316144,4.9050896629838565,0.028168816122736084,0.261,2.0,3329.9999723767337,149.99999875570873,0.6941318509353456,0.1442361248828493,0.10814964636204864,0.019039999816937974,e68,0.5084979982191623,
True,,10.325058959214989,3.1346766745970935,501.06766443482707,6.544104180327078,7,6.544104170337294,64.19766191100886,0.915710734172947,0.04471279799354813,20.479835198528175,64.1976619010778,3.1346766845902883,4.45503524809124,0.3599999900021855,14.933446495222125,7.000000069945511,4.473524425255046e-08,0.29999999503959696,0.14999999802212838,0.04499981112523899,0.9999999801135934,1.3924875885701862,0.2,68.53900397031587,1.0280850595547382,642.2818764226374,2.8170257737834974,5.786323211014752,0.04655354399614269,0.261,2.0,3329.9999669735803,149.99999851232343,0.6941318520616222,0.14441128936140998,0.13010675992983767,0.023850820827097767,e682,0.39948946974843536,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e694,0.38909766294470566,
True,,9.286280226739649,2.7152806581930564,399.99999602318013,5.269291462695944,7,5.269291452708674,51.691749151072095,0.7172493512105321,0.0376759024402785,19.037350262478018,51.691749141101006,2.7152806681812076,3.654862560863717,0.5810374283069617,7.901991197093147,1.765968064965664,-5.000000035350611,0.2999999950687946,0.14999999803985153,0.07262918215662836,0.9999999801414932,0.9154144224740373,0.2,56.2286549359284,0.843429824038926,526.431864678798,2.3089116871877104,4.742629411520703,0.02649129784447753,0.261,2.0,3329.999967472479,149.99999853479636,0.6941318519576276,0.1442361252225037,0.10814964633299194,0.019039999810703374,e71,0.9086741428137393,
True,,10.179240732912533,3.533188108174028,518.7789983684031,6.837704059640182,7,6.837704051869345,67.07787674883828,0.8977352475289663,0.04728634330094001,18.98508501314205,67.0778767616237,3.5331881166289407,4.885491939231549,0.35999999110073333,16.375112499383427,7.000000057149665,-5.537046448316703e-07,0.3000000047828001,0.15000000326102073,0.0449998112625563,1.000000004768464,1.2758215518903202,0.2,75.16141450044893,1.127421217506734,704.4401233222573,3.089649663694111,6.346307417317633,0.05709131985132423,0.261,2.0,3330.0000109531666,150.0000004933859,0.6941318428941652,0.14444257531521285,0.13386835668278138,0.024693880322335986,e715,0.3141261022217363,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e748,0.32400637435461754,
True,,10.655046209084647,2.7824681891860292,473.95692646622336,6.011410005637068,7,6.011409995647312,58.97193205730013,0.852810271074693,0.04023808236928164,21.19410818955282,58.971932047404756,2.782468199179699,4.127589240222039,0.3599999900018652,13.831390953374896,4.047125835529751,4.5450319380114644e-08,0.2999999950385094,0.14999999802186592,0.0449998111251989,0.9999999801138143,1.178729276761381,0.2,63.501373079986806,0.952520596199802,594.9553108969359,2.609453117969017,5.359957755828251,0.03843711629296065,0.261,2.0,3329.999967706725,149.99999854534798,0.6941318519087996,0.1443637402880805,0.12430214720289934,0.02256034969979223,e793,0.4090679718259355,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e817,0.6016165476821552,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e818,0.6723036530419043,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e836,0.7181868219790978,
True,,12.471868613895555,2.7934132777690412,627.6966669491168,6.852749292065765,7,6.852749282074125,67.22547045714717,0.6252339747707342,0.02598028517267308,24.06570869469808,67.22547044723332,2.793413287764252,4.682972736834696,0.3599999900018081,15.696844048058168,7.00000006994182,4.895626230906335e-08,0.29999999502375535,0.1499999980152286,0.04499981112519181,0.9999999800929004,1.423388737412254,0.2,72.04573456633028,1.0806860184949543,675.1846837905041,2.961336332414492,6.082744899013551,0.06242454869511546,0.261,2.0,3394.7840801373986,152.91820180799093,0.6808854377409945,0.14024798942697037,0.15652676645463884,0.029878361346777956,e837,0.48461567550085316,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e838,0.39777760348227115,
True,,13.18168510534287,2.254308407576901,535.8673860167378,5.535487140812933,7,5.535487130821134,54.30312875335533,0.4959363987784,0.020588014433360415,24.08859778021111,54.30312874343972,2.25430841757215,4.109194403783592,0.37581772970098787,13.247241124756703,3.137657728830727,4.919171223308961e-08,0.299999995021726,0.14999999801448075,0.04697701131098653,0.9999999800911293,0.7206138653031292,0.2,63.21837559622983,0.9482756339434475,592.298037023744,2.5977984079988774,5.336018351565261,0.04242838659273794,0.261,2.0,3948.617178720054,177.86563868108354,0.5853844370878649,0.10999810892166637,0.13747585205010684,0.025507287574396718,e850,1.0104835840317297,
True,,12.002202965667593,2.1059038258710507,439.07659123946166,4.970231914921576,7,4.970231913807964,48.75797507445613,0.6332150715197271,0.027349167810743386,23.15299229218176,48.75797515573737,2.105903830504096,3.6221229639717865,0.35999999512377795,12.138251877175396,3.9127917335768783,-1.7263858195270745e-06,0.3000000228537358,0.15000001518993575,0.044999811787238116,1.0000000787376253,0.6588771750208543,0.2,55.72496842500239,0.8358745263750358,521.9368768199637,2.2891968281577357,4.702134025405078,0.0282105904445229,0.261,2.0,3952.713699891248,178.05016666176792,0.5847777552176643,0.10968672610130395,0.11674524130700414,0.020900045742998374,e851,0.7405703359733827,
True,,10.930066005720905,2.215914411591209,399.9999960221327,4.899407915838801,7,4.89940790585086,48.06319155639694,0.776557860458414,0.03580256963416137,21.690003493979766,48.06319154651528,2.215914421583915,3.510042899885863,0.3599999900036784,11.76460073950981,4.85698741497332,4.4244023995258174e-08,0.2999999950431771,0.14999999802500716,0.044999637230415473,0.9999999801339929,0.6982141339580596,0.2,54.000660151675596,0.8100099022751339,505.74607217016495,2.218184527062127,4.5562709204519365,0.024582771228290952,0.261,2.0,3657.6545232703165,164.75921275992417,0.6319511669937136,0.12412536013209326,0.10814964633275954,0.019039999810653515,e852,0.6384187572024869,
True,,10.018711224612522,2.499889719771233,399.9999960224925,5.114857001147223,7,5.1148569911595505,50.176747083275195,0.9375320121934247,0.0467094179138053,20.071584148693287,50.176747073396044,2.4998897297631926,3.6119256090857506,0.3599999900027322,12.108130554811057,6.117213095006218,3.5054661224847126e-08,0.29999999505276437,0.149999998028483,0.04499981112530732,0.999999980136968,0.800189133584096,0.2,55.568086447057034,0.8335212967058555,520.4637962608791,2.2827359485126277,4.6888630293772895,0.025918317185498942,0.261,2.0,3338.9741568526315,150.4042412996681,0.6922662278462582,0.14361636206160944,0.10814964633283938,0.019039999810670644,e853,0.5144091682346954,
True,,9.53750564448587,2.889396345106638,399.9999960217744,5.585789197434711,7,5.585789187446855,54.796591928853644,1.0408997485453757,0.05488611306187662,18.964719680038243,54.79659191897268,2.889396355098784,3.920121856268968,0.35999999000219945,13.141943582262217,7.000000069789546,2.2014380128178137e-08,0.2999999950551412,0.14999999802897349,0.044999811125240735,0.9999999801349105,0.9859960007296296,0.2,60.30956717300384,0.9046435075950576,564.9850738590742,2.47800470990822,5.089955620352019,0.03016407973402126,0.261,2.0,3329.999967111171,149.9999985185212,0.6941318520329417,0.14423612524754098,0.10814964633268008,0.01903999981063646,e854,0.41670326866173923,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e855,0.35218139709116747,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e856,0.3098780585494569,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e857,0.2897364888269068,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e858,0.27754704500952,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Restoration_Failed'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e862,0.24369894164319456,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e863,0.2001090853894963,
False,"Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1340: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Invalid_Number_Detected'",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,e864,0.17154586519748102,
True,,13.532272531661334,2.1611524882397086,541.729968984681,5.459540961856852,7,5.4595409524297835,53.55809674333618,0.46586905368026765,0.01879854084354188,24.782192275328327,53.558096739254474,2.1611524978996197,4.05645046229139,0.3796367017853401,12.959454592347543,3.4347696179093363,9.109574783906067e-10,0.29999999649913883,0.14999999901355124,0.047454378534820874,0.9999999863661225,0.6982320393386579,0.2,62.40693030398626,0.9361039545597938,584.6787741618648,2.564380588429232,5.267376343800584,0.041809075582445725,0.261,2.0,4132.70484676405,186.1578759803626,0.559309007090213,0.10227127452016398,0.13870870666341184,0.025786346523670817,e874,0.8869376221654082,
